id,x,y,r,b
1,394.37091055436275,1.2301957497096943,3.798951416243188,45.33956527709961
2,3008.7711077465665,1.21197191771198,7.520211284653697,177.66830444335938
3,80.75552237359823,1.8666688099407935,8.019589697764593,202.04782104492188
4,1588.9570851875321,3.7080096616748035,4.619605552290971,67.04396057128906
5,158.9960755116061,5.505853410215066,3.9402777322662907,48.77570343017578
6,402.47374043605845,4.978981163342267,4.096084545036533,52.709354400634766
7,815.3901056193649,3.192631720027699,9.023781565127956,255.8155975341797
8,1853.4873721410297,4.48325958468862,4.656634162760264,68.12305450439453
9,1976.241341717435,5.6182693994478345,4.344419003811015,59.29434585571289
10,358.4998468115593,5.908321271801061,6.766395604260754,143.83502197265625
11,546.994907065739,6.004841867650561,4.465069290667431,62.63344192504883
12,2175.8914484425477,3.2039063425435748,8.256401057213878,214.15658569335938
13,2994.8455942384558,3.829163488771351,8.263792348920953,214.54019165039062
14,909.1078239409417,4.594720305637532,11.46942752457023,413.2695007324219
15,2562.812076437857,7.187477522661471,4.646263993609177,67.81997680664062
16,2698.614943941149,6.785781376442895,4.258741107682045,56.978675842285156
17,2820.3618344622437,7.274355746772245,5.48794829331587,94.61715698242188
18,1612.8967075507492,8.502609736634144,5.037248482405395,79.71437072753906
19,1361.1497694295192,5.829734865536787,7.8723478369801345,194.69662475585938
20,2545.6993676790225,7.938044939933952,6.408631119127601,129.02694702148438
21,2840.7738579616957,9.585830288784472,4.695786440218307,69.27340698242188
22,250.23908911514906,9.750332371121745,4.5055523741884596,63.77433776855469
23,1777.0084352575293,10.023324914716515,4.551288672566873,65.07566833496094
24,1634.9206403356602,7.372979870375896,7.337191098088125,169.12567138671875
25,294.6213326268741,12.146724730765474,3.8043065452484726,45.46747970581055
26,381.15308674279504,12.943301377965508,4.404033550264879,60.932796478271484
27,2801.5598636783207,9.625403362762219,9.811735212743157,302.44158935546875
28,2528.2302243953054,13.197419607814684,7.100816532274561,158.40411376953125
29,2878.6767025554873,13.830927867953047,6.217485196913994,121.44493103027344
30,2091.458442319299,15.508203780487749,4.7475929513925585,70.81036376953125
31,2818.4217534062645,15.897856530420096,5.837720596492492,107.0622787475586
32,2859.2264338409855,15.99727503313377,4.305349662933778,58.23267364501953
33,2908.15801273077,15.8444237119282,5.2505259626841045,86.60749816894531
34,2999.289505279044,14.722827371075141,8.233749980797304,212.98313903808594
35,2784.095816996707,16.39313261487869,5.44892378318847,93.27630615234375
36,2988.276957301577,17.308997610982146,5.549859916501978,96.76402282714844
37,105.67900025884093,17.650912161736716,5.99975856819551,113.0882339477539
38,504.05926821746607,15.967632330288827,8.183754382261817,210.40451049804688
39,1370.628715215626,14.826934184029412,8.310137936538446,216.95333862304688
40,1948.542606597596,17.156600615682343,4.68585898632724,68.9808120727539
