id,x,y,r,b
94,877.0,200.0,1.2615662610100802,106.74005126953125
95,1427.2631578947369,200.73684210526315,2.4592453796829674,2283.521484375
96,1648.5,201.5,2.763953195770684,691.6875
97,44.75,204.71875,3.1915382432114616,1314.886474609375
98,1821.0,203.0,1.2615662610100802,105.22455596923828
99,398.1578947368421,206.1578947368421,2.4592453796829674,761.6124877929688
100,1265.2549019607843,207.19607843137254,4.029119531035698,1261.771484375
101,1464.0,206.0,1.2615662610100802,65.18501281738281
102,1143.2857142857142,209.4,3.3377905890622728,1554.2469482421875
103,2032.1363636363637,208.0,2.6462837142006137,858.3997802734375
104,44.0,210.0,1.2615662610100802,74.65193939208984
105,232.51612903225808,214.19354838709677,3.141274657157109,1468.743408203125
106,123.91358024691358,219.41975308641975,7.1809610472257885,5819.7587890625
107,149.0,215.5,3.0901936161855166,1219.7384033203125
108,1040.0,215.0,1.2615662610100802,96.21466827392578
109,1594.0,216.0,1.2615662610100802,184.39869689941406
110,453.0,220.0,1.2615662610100802,115.09113311767578
111,516.0,219.0,1.2615662610100802,85.73307800292969
112,197.0,221.0,1.2615662610100802,183.48744201660156
113,256.0,221.0,1.2615662610100802,262.417724609375
114,677.8125,225.5,3.1915382432114616,1217.3074951171875
115,23.0,228.0,2.5854414729132054,3296.04736328125
116,1346.0,227.0,1.2615662610100802,177.52964782714844
117,1513.0,227.0,1.2615662610100802,114.13567352294922
118,453.5,231.21428571428572,2.985410660720923,807.5481567382812
119,89.0,232.0,1.2615662610100802,91.66117095947266
120,836.0,231.64705882352942,2.326213245840639,2859.890625
121,698.1578947368421,234.1578947368421,2.4592453796829674,670.6778564453125
122,35.0,236.0,1.2615662610100802,713.1875610351562
123,600.0,236.0,1.2615662610100802,72.95573425292969
124,1589.0,237.0,3.431831258788849,1405.71826171875
125,12.0,238.0,1.2615662610100802,95.05817413330078
126,354.0,238.0,1.2615662610100802,99.39639282226562
127,310.0,240.0,1.2615662610100802,67.32747650146484
128,394.0,242.0,1.2615662610100802,421.1290283203125
129,1506.0,244.0,1.2615662610100802,195.3524932861328
130,1288.5,248.0,1.5957691216057308,544.4912109375
131,774.0,250.0,1.2615662610100802,160.7694549560547
132,1303.0,250.0,1.2615662610100802,71.7859115600586
133,1395.0,249.0,1.2615662610100802,166.50283813476562
134,442.0,252.0,1.2615662610100802,227.0370330810547
135,577.0,252.0,1.2615662610100802,273.0954895019531
136,1210.5,254.5,3.1915382432114616,872.388427734375
137,879.32,256.24,2.8209479177387813,735.956298828125
138,17.0,260.9428571428571,3.3377905890622728,1142.78662109375
139,523.0,260.0,1.2615662610100802,181.48089599609375
140,1433.5806451612902,262.51612903225805,3.141274657157109,1160.6436767578125
141,464.0,264.0,1.2615662610100802,157.18894958496094
142,1261.3521126760563,270.5633802816901,4.753945931439391,10324.6982421875
143,487.9183673469388,272.2448979591837,3.949327084834294,7853.7275390625
144,1865.0,270.0,1.2615662610100802,47.751502990722656
145,290.0,274.0,1.2615662610100802,123.00011444091797
146,1640.0,274.0,1.2615662610100802,236.11146545410156
147,5.0,278.0,1.2615662610100802,154.9246826171875
148,619.0,277.0,1.2615662610100802,209.11935424804688
149,1193.0,277.0,1.2615662610100802,42.0020751953125
150,1891.0,280.3529411764706,2.326213245840639,712.2801513671875
151,1955.3055555555557,280.69444444444446,3.385137501286538,1828.568115234375
152,104.0,283.0,1.2615662610100802,300.98150634765625
153,217.0,287.0,1.2615662610100802,56.33477020263672
154,772.7142857142857,289.6,3.3377905890622728,1641.6170654296875
155,1598.5,290.0,2.876813695875796,845.6321411132812
156,930.0,292.0,1.2615662610100802,162.35086059570312
157,1688.0,294.0,1.2615662610100802,228.086669921875
158,288.0,295.0,1.2615662610100802,60.328346252441406
159,37.5,301.2142857142857,2.985410660720923,1788.8482666015625
160,924.0,302.0,1.2615662610100802,334.3194580078125
161,1322.8235294117646,304.1764705882353,3.2897623212397704,1818.5699462890625
162,818.6333333333333,309.6333333333333,3.0901936161855166,833.7144165039062
163,441.5,312.5,1.9544100476116797,637.01123046875
164,1670.0,313.0,1.2615662610100802,316.0847473144531
165,801.0,318.0,1.2615662610100802,334.4598083496094
166,1823.0,317.0,1.2615662610100802,190.49981689453125
167,386.0,319.0,1.2615662610100802,407.7605895996094
168,1283.0,320.0,1.2615662610100802,109.79597473144531
169,938.0,321.0,1.2615662610100802,47.638816833496094
170,976.0,322.0,1.2615662610100802,206.31944274902344
171,1909.0,324.0,1.2615662610100802,205.51060485839844
172,2078.0,324.0,2.5854414729132054,803.1009521484375
173,550.85,327.3,2.5231325220201604,780.678955078125
174,1606.4,328.46666666666664,2.1850968611841584,466.7835998535156
175,1951.0,327.0,1.2615662610100802,324.6024169921875
176,1352.0,330.0,1.2615662610100802,442.07196044921875
177,194.0,333.0,1.2615662610100802,107.73507690429688
178,1343.0,336.0,1.2615662610100802,135.46498107910156
179,619.375,339.2708333333333,3.9088200952233594,1484.3731689453125
180,988.4814814814815,339.8888888888889,2.9316150714175193,909.4019775390625
181,758.5,341.70588235294116,3.2897623212397704,5811.4951171875
182,1897.2142857142858,339.35714285714283,2.111004122822376,842.4473876953125
183,335.0,341.0,1.2615662610100802,118.87652587890625
184,1923.5,342.5,1.9544100476116797,2416.17578125
185,1571.0,343.0,1.2615662610100802,190.33535766601562
186,703.0,345.0,1.2615662610100802,204.5843505859375
187,1543.0,346.0,1.2615662610100802,206.43545532226562
188,1428.0,347.0,1.2615662610100802,82.57394409179688
189,1887.0,347.0,1.2615662610100802,369.42047119140625
190,1300.0,351.0,1.2615662610100802,164.62582397460938
191,1928.0,352.0,1.2615662610100802,100.48759460449219
192,1936.0,351.0,1.2615662610100802,608.1445922851562
193,1829.0,353.5,2.256758334191025,628.138427734375
194,1048.5,356.5,1.5957691216057308,270.62127685546875
195,1922.0,356.5,1.5957691216057308,1273.345947265625
196,737.0,362.0,1.2615662610100802,41.860511779785156
197,922.0,363.2439024390244,3.6125759969217834,2318.265380859375
198,1091.0,362.0,1.2615662610100802,169.34523010253906
199,1422.0,362.0,1.2615662610100802,97.00421142578125
200,1989.84375,362.375,3.1915382432114616,1050.1368408203125
201,1606.5,364.5,2.763953195770684,722.552001953125
202,19.0,368.0,1.2615662610100802,163.82821655273438
203,755.0,368.0,1.2615662610100802,85.40741729736328
204,1364.3,368.7,3.0901936161855166,1011.68017578125
205,492.0,376.6470588235294,2.326213245840639,2712.054443359375
206,1798.0,376.0,1.2615662610100802,306.59857177734375
207,1981.5,378.0,2.256758334191025,961.6587524414062
208,2045.0,378.0,2.5854414729132054,2186.89892578125
209,1177.0,380.0,1.2615662610100802,389.4770202636719
210,1939.9375,381.28125,3.1915382432114616,1525.013427734375
211,1910.5,381.5,1.9544100476116797,1874.5269775390625
212,1275.0,384.0,1.2615662610100802,220.00830078125
213,1897.0,383.5,2.256758334191025,1943.5821533203125
214,1931.0,384.0,1.2615662610100802,158.99781799316406
215,586.5,387.0,2.876813695875796,2846.592041015625
216,2099.75,386.7,2.5231325220201604,769.1911010742188
217,1117.0,388.0,1.2615662610100802,81.8597183227539
218,469.72222222222223,394.1666666666667,2.393653682408596,1032.85595703125
219,484.0,394.5,1.5957691216057308,739.53125
220,914.9756097560976,396.5853658536585,3.6125759969217834,1598.5250244140625
221,1217.0,394.0,1.2615662610100802,82.8369140625
222,1332.0,393.0,1.2615662610100802,411.9168395996094
223,739.0,396.0,1.2615662610100802,197.9536895751953
224,1011.0,397.74285714285713,3.3377905890622728,1497.108154296875
225,535.5172413793103,398.8965517241379,3.0382538898732494,941.187744140625
226,1872.0,399.0,2.5854414729132054,3386.238525390625
227,1720.3793103448277,400.7931034482759,3.0382538898732494,1670.27587890625
228,307.0,401.0,1.2615662610100802,57.52314758300781
229,648.5,403.04761904761904,3.656366395715726,6643.8173828125
230,1491.0,403.0,1.2615662610100802,151.68824768066406
231,1248.0,406.0,1.2615662610100802,212.3136749267578
232,2056.0,405.0,1.2615662610100802,218.44119262695312
233,811.0,410.0,1.2615662610100802,260.1072998046875
234,147.0,414.0,1.2615662610100802,112.91741180419922
235,622.0,416.0,1.2615662610100802,229.65040588378906
236,1292.0,418.0,1.2615662610100802,348.46929931640625
237,935.0,420.0,1.2615662610100802,513.2360229492188
238,1230.0,420.0,1.2615662610100802,147.5945281982422
239,59.48275862068966,423.8965517241379,3.0382538898732494,1098.7841796875
240,966.2,427.8,2.1850968611841584,747.5574340820312
241,939.0,430.0,1.2615662610100802,233.564453125
242,688.0,432.0,1.2615662610100802,189.8365478515625
243,71.0,433.0,1.2615662610100802,48.78828430175781
244,1106.0,433.0,1.2615662610100802,185.72244262695312
245,496.0,446.0,1.2615662610100802,250.30560302734375
246,178.42105263157896,448.3157894736842,2.4592453796829674,1558.687744140625
247,443.0,448.0,1.2615662610100802,356.8057861328125
248,996.6,453.25882352941176,5.201570947860099,11502.4033203125
249,1439.0,461.1098901098901,5.382025607773058,2969.887939453125
250,1289.6944444444443,460.69444444444446,3.385137501286538,5838.24365234375
251,1536.0,459.0,1.2615662610100802,93.36982727050781
252,286.0,463.5,2.256758334191025,768.14208984375
253,42.0,467.0,1.2615662610100802,45.430809020996094
254,546.188524590164,475.41803278688525,6.231677632421503,5253.1572265625
255,657.0,468.0,1.2615662610100802,262.8267517089844
256,393.0,471.5,3.0901936161855166,1158.1522216796875
257,1206.0,472.0,1.2615662610100802,291.9398498535156
258,914.0,479.1363636363636,2.6462837142006137,858.595458984375
259,1341.5,478.0,1.5957691216057308,282.90350341796875
260,1608.0,480.0,1.2615662610100802,75.82313537597656
261,522.0,482.3529411764706,2.326213245840639,2327.232177734375
262,191.89655172413794,484.48275862068965,3.0382538898732494,1606.3424072265625
263,481.34615384615387,491.34615384615387,2.876813695875796,4445.48046875
264,662.0,490.0,1.2615662610100802,279.88299560546875
265,2021.0,491.0,1.2615662610100802,236.00924682617188
266,1530.0,493.6470588235294,2.326213245840639,740.0693359375
267,1605.5,493.72727272727275,2.6462837142006137,3527.23828125
268,1758.128205128205,495.87179487179486,3.523362819972964,1413.395263671875
269,952.0,495.0,1.2615662610100802,131.71502685546875
270,215.0,502.0,1.2615662610100802,102.62478637695312
271,437.0,504.0,1.2615662610100802,174.59027099609375
272,1106.0,504.0,1.2615662610100802,158.0301513671875
273,382.0,505.0,1.2615662610100802,172.29254150390625
274,1319.0,509.0,1.2615662610100802,81.96361541748047
275,326.0,513.0,1.2615662610100802,125.36637878417969
276,614.0,514.0,1.2615662610100802,323.13690185546875
277,1064.5,514.0,1.5957691216057308,646.8216552734375
278,108.71428571428571,518.2857142857143,2.5854414729132054,2407.971435546875
279,36.0,520.0,1.2615662610100802,200.94740295410156
280,1593.3666666666666,520.6333333333333,3.0901936161855166,1728.06494140625
281,1029.0,521.0,1.2615662610100802,202.2106170654297
282,733.0,523.8333333333334,1.9544100476116797,715.67041015625
283,1947.0,523.0,1.2615662610100802,459.48712158203125
284,1107.5,526.0,2.256758334191025,638.0665283203125
285,775.0,529.0,1.2615662610100802,361.99957275390625
286,219.3,535.3,1.7841241161527712,662.848876953125
287,1953.1714285714286,538.0285714285715,3.3377905890622728,2026.2364501953125
288,1053.0,539.0,1.2615662610100802,250.79859924316406
289,1055.0,542.0,1.2615662610100802,46.30101776123047
290,141.0,544.0,1.2615662610100802,373.6942443847656
291,738.8421052631579,544.1578947368421,2.4592453796829674,1931.3304443359375
292,1634.0,548.0,1.2615662610100802,166.9366455078125
293,1767.0,547.0,1.2615662610100802,132.65286254882812
294,893.5357142857143,553.0,5.170882945826411,12427.408203125
295,750.0,556.0,1.2615662610100802,230.15286254882812
296,1701.0,555.0,1.2615662610100802,239.7917022705078
297,251.0,560.0,1.2615662610100802,217.04324340820312
298,824.0,559.0,1.2615662610100802,173.21151733398438
299,593.5,564.0,1.5957691216057308,632.5755615234375
300,879.918918918919,567.8648648648649,3.431831258788849,356.29815673828125
301,569.3076923076923,569.1923076923077,2.876813695875796,2872.989990234375
302,1171.404761904762,571.6785714285714,5.170882945826411,11718.7392578125
303,178.0,570.0,1.2615662610100802,305.78887939453125
304,1113.4,575.7142857142857,3.3377905890622728,1085.8402099609375
305,772.8877551020408,580.0204081632653,5.585191925620057,3453.32177734375
306,855.0,577.0,1.2615662610100802,216.40185546875
307,393.0,582.0,1.2615662610100802,371.298095703125
308,1550.8695652173913,584.8695652173913,2.7057581899030048,3690.082275390625
309,1947.0,587.0,1.2615662610100802,65.01025390625
310,786.0,589.0,1.2615662610100802,71.60261535644531
311,1236.0,590.0,1.2615662610100802,61.065486907958984
312,507.0,594.0,1.2615662610100802,141.2616729736328
313,1573.0,604.0,1.2615662610100802,223.60501098632812
314,678.5,605.5,1.9544100476116797,506.65411376953125
315,1334.0,608.7352941176471,3.2897623212397704,1234.6910400390625
316,964.2,613.5,4.720348719413148,1985.796875
317,1560.4202898550725,618.1666666666666,6.627726932618989,10541.908203125
318,1796.0,612.0,1.2615662610100802,260.2200622558594
319,346.5,618.0,3.0901936161855166,1108.7930908203125
320,943.0,615.5,1.5957691216057308,649.3541259765625
321,1109.0,618.0,1.2615662610100802,396.90240478515625
322,1626.0,618.0,1.2615662610100802,363.6904296875
323,747.0,619.0,1.2615662610100802,298.5245666503906
324,1882.6,620.4857142857143,3.3377905890622728,2005.89599609375
325,185.78571428571428,625.5,2.985410660720923,855.589599609375
326,423.0,623.0,1.2615662610100802,325.54571533203125
327,1572.3236994219653,630.0924855491329,7.420755373261929,15263.18359375
328,540.0,626.5,1.5957691216057308,582.2020874023438
329,497.0,628.0,1.2615662610100802,337.9474792480469
330,1682.3,627.3,1.7841241161527712,564.4098510742188
331,554.5172413793103,635.8965517241379,3.0382538898732494,1356.785400390625
332,722.0,633.0,1.2615662610100802,490.8567199707031
333,1984.7674418604652,635.1860465116279,3.6996385101659595,2446.052978515625
334,1583.970802919708,642.1459854014598,6.6036697681803656,10532.49609375
335,877.0,641.0,1.2615662610100802,352.56292724609375
336,1217.0,641.0,1.2615662610100802,284.75799560546875
337,712.6333333333333,647.6333333333333,3.0901936161855166,1636.1878662109375
338,384.0,648.0,1.2615662610100802,197.5084228515625
339,1228.0,648.0,1.2615662610100802,367.09869384765625
340,275.0,650.0,1.2615662610100802,62.15711975097656
341,534.6428571428571,650.7857142857143,2.111004122822376,615.5101928710938
342,634.0,650.0,1.2615662610100802,165.9523468017578
343,1278.5,654.2941176470588,3.2897623212397704,2266.199462890625
344,1334.0,651.0,1.2615662610100802,43.938758850097656
345,1526.0,654.0,1.2615662610100802,54.772491455078125
346,492.0,658.0,1.2615662610100802,179.87644958496094
347,983.0,658.0,1.2615662610100802,131.99522399902344
348,795.0,661.0,1.2615662610100802,286.80535888671875
349,1671.6785714285713,665.5952380952381,5.170882945826411,11553.42578125
350,1501.0,663.0,1.2615662610100802,257.1661376953125
351,1985.5,665.0,2.876813695875796,3834.0693359375
352,572.0,667.0,1.2615662610100802,334.3077697753906
353,798.0,670.0,1.2615662610100802,144.97950744628906
354,1452.0,670.0,1.2615662610100802,58.03242874145508
355,375.0,673.0,2.5854414729132054,954.67529296875
356,1125.0,674.0,1.2615662610100802,171.91836547851562
357,1289.0,677.0,1.2615662610100802,266.97119140625
358,1467.842105263158,678.8421052631579,2.4592453796829674,1141.2056884765625
359,516.0,679.0,1.2615662610100802,198.03683471679688
360,904.0,679.0,1.2615662610100802,469.28515625
361,32.5,682.5,1.9544100476116797,631.0221557617188
362,815.0,682.0,1.2615662610100802,267.09454345703125
363,1131.6271186440679,686.0,4.3336224206596095,8237.6025390625
364,52.0,685.0,1.2615662610100802,159.76776123046875
365,996.0,686.0,1.2615662610100802,231.0115509033203
366,1000.0,689.0,1.2615662610100802,92.71435546875
367,493.0,691.0,1.2615662610100802,308.43359375
368,67.0,696.0,1.2615662610100802,71.88540649414062
369,1756.0,696.0,2.5854414729132054,1439.864501953125
370,145.0,697.0,1.2615662610100802,258.06591796875
371,1364.0,700.0,1.2615662610100802,66.40361785888672
372,1868.0,701.0,1.2615662610100802,251.4928741455078
373,34.785714285714285,705.5,2.985410660720923,856.3959350585938
374,245.0,707.5,2.393653682408596,2663.5224609375
375,18.0,711.0,1.2615662610100802,263.96612548828125
376,1120.0,713.0,2.5854414729132054,892.31103515625
377,1182.6470588235295,712.0,2.326213245840639,738.2263793945312
378,550.0,713.0,1.2615662610100802,65.40686798095703
379,1153.0,715.0,1.2615662610100802,470.43194580078125
380,1535.0,715.0,1.2615662610100802,60.34278869628906
381,24.0,718.0,1.2615662610100802,299.3520812988281
382,855.5,722.5,3.1915382432114616,1016.739990234375
383,1396.0,722.0,1.2615662610100802,264.09014892578125
384,24.0,725.0,1.2615662610100802,290.2082214355469
385,977.0,728.0,1.2615662610100802,293.55438232421875
386,1390.0,729.0,1.2615662610100802,127.7757797241211
387,1718.0,730.0,1.2615662610100802,334.3761291503906
388,1306.0,734.0,1.2615662610100802,140.81494140625
389,910.0,735.0,1.2615662610100802,149.5449981689453
390,782.7058823529412,738.5,3.2897623212397704,5183.7080078125
391,1437.6333333333334,738.3666666666667,3.0901936161855166,924.0401611328125
392,1219.0,740.0,1.2615662610100802,69.30293273925781
393,1689.3333333333333,740.125,2.763953195770684,985.8306884765625
394,222.0,742.0,1.2615662610100802,442.72467041015625
395,1781.0,745.0,1.2615662610100802,102.08126068115234
396,789.5,747.5,1.9544100476116797,1079.933837890625
397,1120.0,748.1363636363636,2.6462837142006137,1071.801513671875
398,1739.0,747.0,1.2615662610100802,169.48773193359375
399,1111.0,752.0,1.2615662610100802,290.54766845703125
400,273.0,754.0,1.2615662610100802,74.23542785644531
401,1823.0,753.5,1.5957691216057308,581.879638671875
402,1031.0,758.0,1.2615662610100802,98.21408081054688
403,1795.0,765.0,1.2615662610100802,319.5961608886719
404,579.6060606060606,768.4848484848485,3.2410224072142872,2028.21630859375
405,38.0,769.0,1.2615662610100802,57.103538513183594
406,1650.6333333333334,771.9666666666667,3.0901936161855166,1724.5015869140625
407,220.0,772.0,1.2615662610100802,119.70514678955078
408,340.5,773.0,3.0901936161855166,1151.0380859375
409,1503.5,772.0,2.256758334191025,762.2984008789062
410,479.0,778.0,1.2615662610100802,224.17364501953125
411,37.0,779.0,1.2615662610100802,472.9910888671875
412,240.63333333333333,783.6333333333333,3.0901936161855166,1183.755126953125
413,333.0,783.0,1.2615662610100802,71.79075622558594
414,126.0,785.0,1.2615662610100802,165.59884643554688
415,234.0,786.0,1.2615662610100802,101.3360824584961
416,912.0,788.0,1.2615662610100802,103.49783325195312
417,1920.0,791.0,1.2615662610100802,54.645599365234375
418,130.0,793.0,1.2615662610100802,124.1893310546875
419,1644.5,795.0,2.256758334191025,2539.845703125
420,47.0,797.0,1.2615662610100802,159.28067016601562
421,1262.0,801.0,1.2615662610100802,439.6005859375
422,468.0,803.0,1.2615662610100802,399.8146667480469
423,1070.0,803.0,1.2615662610100802,35.86241912841797
424,1211.3214285714287,807.5952380952381,5.170882945826411,11583.228515625
425,1659.7857142857142,806.3571428571429,2.111004122822376,660.6991577148438
426,304.0,812.0,1.2615662610100802,138.30255126953125
427,1188.9166666666667,814.875,2.763953195770684,175.46969604492188
428,1067.0,816.0,1.2615662610100802,214.61190795898438
429,137.72916666666666,820.375,3.9088200952233594,1703.8211669921875
430,577.0,818.0,1.2615662610100802,78.22452545166016
431,294.0,823.0,1.2615662610100802,206.3556671142578
432,1026.0,826.0,1.2615662610100802,308.8270263671875
433,1094.5,826.0,1.5957691216057308,627.296142578125
434,409.0,827.0,1.2615662610100802,221.12477111816406
435,1208.0851063829787,834.9148936170212,6.699380116989518,4576.9287109375
436,1556.0,834.0,1.2615662610100802,450.5865783691406
437,814.0,837.6470588235294,2.326213245840639,622.8356323242188
438,1560.0,839.0,1.2615662610100802,224.73391723632812
439,1820.0,842.0,1.2615662610100802,108.23332214355469
440,709.0,843.0,1.2615662610100802,247.8135986328125
441,1030.0,843.0,1.2615662610100802,412.2302551269531
442,578.0,847.0,1.2615662610100802,46.215576171875
443,428.72727272727275,850.5,2.6462837142006137,3346.687255859375
444,1766.0,850.0,1.2615662610100802,146.53790283203125
445,2026.0,849.0,1.2615662610100802,297.95953369140625
446,1653.0,852.0,1.2615662610100802,162.22344970703125
447,302.5,854.5,1.9544100476116797,2024.819580078125
448,373.0,856.0,1.2615662610100802,87.10494995117188
449,352.0,857.0,1.2615662610100802,239.52041625976562
450,852.5,858.5,1.9544100476116797,1557.56982421875
451,1401.0,858.0,2.5854414729132054,1458.1680908203125
452,1478.0,863.0,1.2615662610100802,152.40985107421875
453,1758.6666666666667,866.0,3.656366395715726,2050.347412109375
454,758.0,866.0,1.2615662610100802,194.91827392578125
455,841.0,872.0,3.431831258788849,4970.3642578125
456,502.0,872.0,1.2615662610100802,137.9757843017578
457,1507.0,872.0,1.2615662610100802,487.8131103515625
458,1786.4126984126983,876.0,6.333012368467128,3890.495361328125
459,383.0,874.0,1.2615662610100802,71.93756103515625
460,836.3,876.7,1.7841241161527712,1551.8223876953125
461,928.7142857142857,877.6,3.3377905890622728,947.9925537109375
462,37.0,879.0,1.2615662610100802,48.607017517089844
463,151.0,881.6666666666666,3.656366395715726,1592.5709228515625
464,278.0,880.5897435897435,3.523362819972964,2535.889892578125
465,782.0,879.0,1.2615662610100802,235.83868408203125
466,834.0,883.0,1.2615662610100802,160.504638671875
467,969.6333333333333,887.3666666666667,3.0901936161855166,1416.3612060546875
468,985.0,891.0,1.2615662610100802,182.92654418945312
469,1022.0,891.0,1.2615662610100802,438.4914245605469
470,956.0,894.0,1.2615662610100802,216.32406616210938
471,1066.0,894.0,1.2615662610100802,283.2007751464844
472,2068.0,898.0,1.2615662610100802,77.33808135986328
473,117.48387096774194,900.6451612903226,3.141274657157109,1122.3033447265625
474,696.0,900.5357142857143,2.985410660720923,1076.50927734375
475,1829.0,899.0,1.2615662610100802,315.67572021484375
476,1950.0,900.0,1.2615662610100802,201.88397216796875
477,644.0,902.0,1.2615662610100802,370.3948059082031
478,453.6595744680851,907.6595744680851,3.8678889139475245,1402.73046875
479,943.2142857142857,907.5,2.985410660720923,1009.3814086914062
480,1064.0,906.0,1.2615662610100802,179.22100830078125
481,1565.0,905.0,1.2615662610100802,88.58724212646484
482,1266.898148148148,912.2870370370371,5.863230142835039,14789.1123046875
483,445.0,909.0,1.2615662610100802,60.79207992553711
484,1383.0,909.0,1.2615662610100802,200.4967041015625
